datestr,auth_state,mega_region,marketplace,sub_marketplace,psp_name,num_trips_authed
2018-08-17,UNAPPLIED,LatAm,agora,U4B-Unmanaged,braintree,957
2018-08-18,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,other,569
2018-08-20,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,1033
2018-08-21,APPLIED,India SA,agora,U4B-Unmanaged,paytm,298
2018-08-21,FAILED,India SA,agora,Not_Avlbl,paytm,4270
2018-08-22,VOIDED,India SA,agora,U4B-Unmanaged,paytm,1
2018-08-23,VOIDED,APACX,personal_transport,U4B-Managed-Centralized,braintree,6
2018-08-27,FAILED,LatAm,personal_transport,U4B-Unmanaged,paypal,1
2018-08-31,PENDING,LatAm,Not_Avlbl,U4F,braintree,5
2018-09-03,PENDING,EMEA,agora,Not_Avlbl,paypal,12344
2018-09-09,APPLIED,LatAm,agora,U4B-Unmanaged,braintree,1237
2018-09-09,FAILED,LatAm,agora,Not_Avlbl,braintree,425
2018-09-11,PENDING,APACX,personal_transport,Not_Avlbl,braintree,66185
2018-09-12,PENDING,India SA,personal_transport,Not_Avlbl,braintree,16267
2018-09-13,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,1910
2018-09-14,UNAPPLIED,India SA,agora,U4B-Unmanaged,paytm,478
2018-09-16,PENDING,EMEA,personal_transport,Not_Avlbl,braintree,345029
2018-09-19,PENDING,APACX,agora,U4B-Unmanaged,paypal,45
2018-09-22,DROPPED,LatAm,personal_transport,Not_Avlbl,braintree,3782
2018-09-24,APPLIED,EMEA,agora,U4B-Unmanaged,paypal,65
2018-09-24,FAILED,EMEA,agora,Not_Avlbl,paypal,87
2018-09-24,PENDING,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,15268
2018-09-25,VOIDED,EMEA,agora,U4B-Unmanaged,paypal,2
2018-09-29,DROPPED,US & Canada,agora,Not_Avlbl,other,93
2018-09-29,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,1524
2018-10-04,VOIDED,APACX,personal_transport,U4B-Managed-Decentralized,paypal,11
2018-10-08,UNAPPLIED,EMEA,personal_transport,U4B-Unmanaged,braintree,19945
2018-10-13,DROPPED,APACX,agora,Not_Avlbl,braintree,66
2018-10-14,DROPPED,India SA,agora,Not_Avlbl,braintree,2
2018-07-01,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,8
2018-07-06,DROPPED,India SA,personal_transport,Not_Avlbl,other,12
2018-07-23,DROPPED,EMEA,agora,U4B-Unmanaged,braintree,1
2018-07-25,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,paypal,1
2018-07-27,PENDING,LatAm,personal_transport,U4B-Managed-Centralized,braintree,8045
2018-08-05,FAILED,EMEA,personal_transport,U4B-Unmanaged,braintree,2
2018-08-14,PENDING,US & Canada,agora,Not_Avlbl,other,738
2018-08-15,PENDING,LatAm,agora,U4B-Unmanaged,paypal,53
2018-08-20,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,6978
2018-08-24,PENDING,India SA,personal_transport,U4B-Managed-Centralized,paytm,13
2018-08-28,PENDING,LatAm,personal_transport,U4B-Unmanaged,braintree,60627
2018-08-30,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,832293
2018-09-01,VOIDED,US & Canada,agora,Not_Avlbl,paypal,247
2018-09-08,DROPPED,EMEA,agora,U4B-Unmanaged,braintree,7
2018-09-09,PENDING,US & Canada,agora,Not_Avlbl,paypal,54669
2018-09-11,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,paypal,4
2018-09-12,APPLIED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,6856
2018-09-13,VOIDED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,2715
2018-09-20,PENDING,APACX,agora,Not_Avlbl,braintree,108703
2018-09-20,PENDING,US & Canada,Not_Avlbl,U4B-Managed-Centralized,braintree,1
2018-09-21,PENDING,India SA,agora,Not_Avlbl,braintree,25
2018-09-21,UNAPPLIED,LatAm,personal_transport,U4B-Unmanaged,braintree,67159
2018-09-22,PENDING,APACX,personal_transport,U4B-Managed-Centralized,paypal,2
2018-09-28,APPLIED,APACX,personal_transport,Not_Avlbl,other,1526
2018-09-28,UNAPPLIED,US & Canada,agora,U4B-Unmanaged,other,96
2018-09-29,APPLIED,India SA,personal_transport,Not_Avlbl,other,469
2018-09-29,UNAPPLIED,US & Canada,Not_Avlbl,Not_Avlbl,braintree,7
2018-09-29,VOIDED,APACX,personal_transport,Not_Avlbl,other,295
2018-09-30,APPLIED,LatAm,personal_transport,U4B-Managed-Decentralized,paypal,5
2018-09-30,PENDING,EMEA,Not_Avlbl,Not_Avlbl,paypal,4
2018-10-01,PENDING,APACX,personal_transport,U4B-Unmanaged,paypal,459
2018-10-06,PENDING,EMEA,personal_transport,U4B-Unmanaged,paypal,2663
2018-10-11,DROPPED,US & Canada,personal_transport,Not_Avlbl,other,417
2018-10-12,DROPPED,LatAm,personal_transport,U4B-Unmanaged,paypal,2
2018-10-12,UNAPPLIED,APACX,agora,U4B-Unmanaged,braintree,682
2018-10-13,UNAPPLIED,India SA,agora,U4B-Unmanaged,braintree,7
2018-10-14,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,491787
2018-07-02,APPLIED,US & Canada,personal_transport,U4F,other,4
2018-07-04,UNAPPLIED,APACX,personal_transport,U4B-Unmanaged,other,17
2018-07-05,UNAPPLIED,India SA,personal_transport,U4B-Unmanaged,other,53
2018-07-06,APPLIED,APACX,personal_transport,U4B-Unmanaged,paypal,32
2018-07-06,FAILED,APACX,personal_transport,Not_Avlbl,paypal,116
2018-07-07,VOIDED,APACX,personal_transport,U4B-Unmanaged,paypal,661
2018-07-09,UNAPPLIED,EMEA,personal_transport,U4B-Unmanaged,other,62
2018-07-12,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,745
2018-07-19,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,22
2018-07-23,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,braintree,382
2018-08-04,APPLIED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,161
2018-08-05,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,33
2018-08-09,DROPPED,APACX,agora,Not_Avlbl,paypal,4
2018-08-09,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,22
2018-08-10,VOIDED,India SA,personal_transport,U4F,braintree,43
2018-08-11,DROPPED,US & Canada,personal_transport,U4B-Unmanaged,paypal,1
2018-08-22,APPLIED,EMEA,personal_transport,U4F,braintree,4321
2018-08-23,VOIDED,EMEA,personal_transport,U4F,braintree,993
2018-08-27,UNAPPLIED,LatAm,personal_transport,Not_Avlbl,paypal,49747
2018-08-28,DROPPED,LatAm,personal_transport,U4F,braintree,39
2018-09-01,DROPPED,US & Canada,personal_transport,U4B-Unmanaged,other,4
2018-09-01,UNAPPLIED,APACX,personal_transport,U4F,braintree,2065
2018-09-15,UNAPPLIED,EMEA,personal_transport,U4F,braintree,6902
2018-09-19,APPLIED,LatAm,personal_transport,Not_Avlbl,paypal,41919
2018-09-26,UNAPPLIED,LatAm,personal_transport,Not_Avlbl,other,1221
2018-10-01,VOIDED,LatAm,agora,U4B-Unmanaged,braintree,3
2018-10-10,PENDING,APACX,agora,U4B-Unmanaged,paypal,62
2018-10-10,UNAPPLIED,US & Canada,personal_transport,U4B-Unmanaged,other,4126
2018-10-12,FAILED,US & Canada,personal_transport,Not_Avlbl,paypal,101
2018-07-05,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,723
2018-07-06,APPLIED,India SA,agora,U4B-Unmanaged,paytm,346
2018-07-06,FAILED,India SA,agora,Not_Avlbl,paytm,9
2018-07-07,APPLIED,APACX,personal_transport,U4B-Managed-Centralized,braintree,14
2018-07-08,VOIDED,APACX,personal_transport,U4B-Managed-Centralized,braintree,1
2018-07-09,VOIDED,India SA,personal_transport,U4B-Managed-Centralized,braintree,70
2018-07-14,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,37352
2018-07-17,UNAPPLIED,EMEA,agora,U4B-Unmanaged,paypal,47
2018-07-23,APPLIED,US & Canada,personal_transport,U4F,braintree,17999
2018-07-25,UNAPPLIED,APACX,personal_transport,U4B-Unmanaged,braintree,2460
2018-07-26,UNAPPLIED,India SA,personal_transport,U4B-Unmanaged,braintree,1365
2018-07-29,UNAPPLIED,India SA,personal_transport,U4B-Managed-Decentralized,paytm,981
2018-08-01,APPLIED,EMEA,personal_transport,Not_Avlbl,braintree,276135
2018-08-02,VOIDED,EMEA,personal_transport,Not_Avlbl,braintree,51085
2018-08-04,APPLIED,APACX,agora,U4B-Unmanaged,paypal,51
2018-08-04,FAILED,APACX,agora,Not_Avlbl,paypal,18
2018-08-04,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,8585
2018-08-07,DROPPED,LatAm,personal_transport,Not_Avlbl,braintree,23302
2018-08-09,APPLIED,EMEA,agora,U4B-Unmanaged,paypal,44
2018-08-09,FAILED,EMEA,agora,Not_Avlbl,paypal,11
2018-08-09,PENDING,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,12360
2018-08-10,VOIDED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,1381
2018-08-16,UNAPPLIED,US & Canada,personal_transport,U4F,braintree,22586
2018-08-17,APPLIED,APACX,personal_transport,U4B-Unmanaged,braintree,2684
2018-08-17,FAILED,APACX,personal_transport,Not_Avlbl,braintree,16
2018-08-18,APPLIED,India SA,personal_transport,U4B-Unmanaged,braintree,778
2018-08-18,VOIDED,APACX,personal_transport,U4B-Unmanaged,braintree,133
2018-08-19,VOIDED,India SA,personal_transport,U4B-Unmanaged,braintree,186
2018-08-25,APPLIED,India SA,personal_transport,U4B-Managed-Decentralized,other,4
2018-08-27,UNAPPLIED,APACX,personal_transport,U4B-Managed-Decentralized,paypal,18
2018-08-29,APPLIED,EMEA,personal_transport,U4B-Managed-Decentralized,other,2
2018-09-01,APPLIED,LatAm,Not_Avlbl,U4F,braintree,2
2018-09-02,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,28
2018-09-08,APPLIED,US & Canada,personal_transport,U4F,braintree,23403
2018-09-09,VOIDED,US & Canada,personal_transport,U4F,braintree,2507
2018-09-13,DROPPED,India SA,personal_transport,Not_Avlbl,paytm,1623
2018-09-18,UNAPPLIED,India SA,personal_transport,U4B-Managed-Decentralized,other,2
2018-09-21,DROPPED,EMEA,personal_transport,Not_Avlbl,other,4
2018-09-22,DROPPED,US & Canada,personal_transport,U4B-Unmanaged,braintree,72
2018-09-25,UNAPPLIED,LatAm,agora,Not_Avlbl,paypal,3533
2018-10-08,APPLIED,LatAm,personal_transport,Not_Avlbl,braintree,1594700
2018-10-09,VOIDED,LatAm,personal_transport,Not_Avlbl,braintree,237522
2018-10-13,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,3446
2018-10-13,UNAPPLIED,India SA,personal_transport,Not_Avlbl,paytm,291450
2018-10-14,VOIDED,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,22
2018-07-02,UNAPPLIED,US & Canada,personal_transport,U4F,other,4
2018-07-03,APPLIED,APACX,personal_transport,U4B-Unmanaged,other,16
2018-07-04,PENDING,US & Canada,personal_transport,U4B-Managed-Decentralized,other,60
2018-07-04,VOIDED,APACX,personal_transport,U4B-Unmanaged,other,1
2018-07-05,VOIDED,India SA,personal_transport,U4B-Unmanaged,other,1
2018-07-05,VOIDED,US & Canada,personal_transport,U4F,paypal,12
2018-07-06,PENDING,APACX,personal_transport,U4B-Managed-Centralized-Missing,braintree,27
2018-07-06,UNAPPLIED,APACX,personal_transport,U4B-Unmanaged,paypal,815
2018-07-07,PENDING,India SA,personal_transport,U4B-Managed-Centralized-Missing,braintree,39
2018-07-09,FAILED,India SA,personal_transport,Not_Avlbl,paytm,9
2018-07-11,APPLIED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,494
2018-07-12,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,216
2018-07-16,DROPPED,APACX,agora,Not_Avlbl,paypal,3
2018-07-17,APPLIED,EMEA,personal_transport,U4B-Unmanaged,other,50
2018-07-17,DROPPED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,1
2018-07-18,FAILED,US & Canada,personal_transport,U4B-Unmanaged,braintree,7
2018-07-18,VOIDED,EMEA,personal_transport,U4B-Unmanaged,other,9
2018-07-24,PENDING,APACX,personal_transport,U4F,braintree,1483
2018-07-25,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,13
2018-07-25,PENDING,India SA,personal_transport,U4F,braintree,277
2018-07-29,PENDING,EMEA,personal_transport,U4F,braintree,4293
2018-07-30,FAILED,EMEA,agora,U4B-Unmanaged,braintree,1
2018-07-30,VOIDED,EMEA,personal_transport,U4F,braintree,2266
2018-08-04,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,206
2018-08-10,PENDING,APACX,personal_transport,U4B-Managed-Decentralized,braintree,50
2018-08-22,UNAPPLIED,EMEA,personal_transport,U4F,braintree,5183
2018-08-24,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,braintree,284
2018-09-03,DROPPED,US & Canada,personal_transport,U4B-Unmanaged,paypal,6
2018-09-09,PENDING,APACX,personal_transport,U4F,braintree,1951
2018-09-10,APPLIED,India SA,personal_transport,U4F,braintree,144
2018-09-10,VOIDED,APACX,personal_transport,U4F,braintree,207
2018-09-11,VOIDED,India SA,personal_transport,U4F,braintree,35
2018-09-14,APPLIED,EMEA,personal_transport,U4F,braintree,6225
2018-09-15,FAILED,EMEA,agora,U4B-Unmanaged,braintree,6
2018-09-15,VOIDED,EMEA,personal_transport,U4F,braintree,1189
2018-09-25,APPLIED,LatAm,personal_transport,Not_Avlbl,other,956
2018-09-26,VOIDED,LatAm,personal_transport,Not_Avlbl,other,257
2018-09-28,UNAPPLIED,LatAm,personal_transport,Not_Avlbl,paypal,62420
2018-10-01,APPLIED,US & Canada,agora,Not_Avlbl,braintree,402756
2018-10-02,VOIDED,US & Canada,agora,Not_Avlbl,braintree,1044
2018-10-09,PENDING,US & Canada,personal_transport,U4B-Unmanaged,other,3840
2018-10-10,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,other,527
2018-10-12,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,1390
2018-10-12,UNAPPLIED,US & Canada,personal_transport,U4B-Unmanaged,paypal,6214
2018-10-13,PENDING,India SA,agora,U4B-Unmanaged,paytm,895
2018-07-01,UNAPPLIED,EMEA,personal_transport,U4F,braintree,4341
2018-07-03,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,braintree,532
2018-07-12,UNAPPLIED,LatAm,personal_transport,Not_Avlbl,other,1059
2018-07-14,APPLIED,LatAm,personal_transport,Not_Avlbl,paypal,48131
2018-07-15,VOIDED,LatAm,personal_transport,Not_Avlbl,paypal,10357
2018-07-19,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized,paypal,19
2018-07-20,VOIDED,US & Canada,personal_transport,U4B-Managed-Centralized,paypal,17
2018-07-27,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,1481
2018-07-29,APPLIED,India SA,agora,Not_Avlbl,paytm,41727
2018-08-04,APPLIED,LatAm,personal_transport,Not_Avlbl,other,1320
2018-08-05,VOIDED,LatAm,personal_transport,Not_Avlbl,other,318
2018-08-07,UNAPPLIED,LatAm,personal_transport,Not_Avlbl,paypal,50090
2018-08-09,FAILED,APACX,personal_transport,U4F,braintree,16
2018-08-10,UNAPPLIED,US & Canada,agora,Not_Avlbl,braintree,404672
2018-08-12,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Centralized,paypal,6
2018-08-17,PENDING,LatAm,agora,U4B-Unmanaged,braintree,961
2018-08-21,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,paypal,417
2018-08-27,APPLIED,APACX,agora,Not_Avlbl,paypal,14998
2018-08-27,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,1
2018-08-28,VOIDED,APACX,agora,Not_Avlbl,paypal,154
2018-08-28,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,5835
2018-08-29,PENDING,US & Canada,personal_transport,U4B-Unmanaged,paypal,4399
2018-08-30,VOIDED,APACX,personal_transport,U4B-Managed-Centralized-Missing,paypal,1
2018-09-02,APPLIED,US & Canada,agora,Not_Avlbl,braintree,435871
2018-09-03,VOIDED,US & Canada,agora,Not_Avlbl,braintree,907
2018-09-05,VOIDED,US & Canada,personal_transport,U4B-Managed-Centralized,paypal,25
2018-09-10,UNAPPLIED,LatAm,agora,U4B-Unmanaged,braintree,823
2018-09-13,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,1911
2018-09-19,PENDING,US & Canada,personal_transport,U4B-Unmanaged,other,3452
2018-09-20,FAILED,LatAm,personal_transport,U4B-Unmanaged,paypal,1
2018-09-20,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,other,570
2018-09-23,PENDING,India SA,agora,U4B-Unmanaged,paytm,712
2018-09-24,PENDING,APACX,personal_transport,U4B-Managed-Centralized,braintree,21
2018-09-25,PENDING,India SA,personal_transport,U4B-Managed-Centralized,braintree,225
2018-09-30,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,251
2018-10-03,PENDING,APACX,personal_transport,U4B-Unmanaged,braintree,3320
2018-10-04,PENDING,India SA,personal_transport,U4B-Unmanaged,braintree,1383
2018-10-07,PENDING,India SA,personal_transport,U4B-Managed-Decentralized,paytm,778
2018-10-08,PENDING,EMEA,personal_transport,U4B-Unmanaged,braintree,20062
2018-10-11,PENDING,India SA,personal_transport,U4B-Managed-Decentralized,other,3
2018-10-11,VOIDED,APACX,personal_transport,U4F,paypal,9
2018-10-14,DROPPED,LatAm,personal_transport,U4B-Unmanaged,braintree,164
2018-07-02,PENDING,India SA,personal_transport,U4B-Managed-Decentralized,paytm,1745
2018-07-03,PENDING,EMEA,personal_transport,U4B-Unmanaged,braintree,16705
2018-07-05,PENDING,APACX,personal_transport,U4F,paypal,2
2018-07-10,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,other,2
2018-07-11,FAILED,EMEA,agora,U4B-Unmanaged,paypal,1
2018-07-11,VOIDED,EMEA,personal_transport,U4F,paypal,4
2018-07-19,DROPPED,APACX,personal_transport,Not_Avlbl,paypal,14
2018-07-19,PENDING,EMEA,personal_transport,U4F,paypal,7
2018-07-24,FAILED,EMEA,personal_transport,U4B-Unmanaged,braintree,2
2018-08-05,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,9
2018-08-08,FAILED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,1
2018-08-10,FAILED,US & Canada,personal_transport,U4F,braintree,37
2018-08-28,PENDING,US & Canada,agora,Not_Avlbl,paypal,35035
2018-08-31,APPLIED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,6335
2018-09-18,PENDING,US & Canada,agora,Not_Avlbl,other,3796
2018-09-20,VOIDED,LatAm,agora,U4B-Unmanaged,paypal,2
2018-09-21,UNAPPLIED,US & Canada,agora,Not_Avlbl,paypal,48966
2018-09-24,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,7403
2018-10-02,PENDING,APACX,agora,Not_Avlbl,braintree,96988
2018-10-03,PENDING,India SA,agora,Not_Avlbl,braintree,265
2018-10-03,UNAPPLIED,LatAm,personal_transport,U4B-Unmanaged,braintree,71450
2018-10-04,PENDING,APACX,personal_transport,U4B-Managed-Centralized,paypal,16
2018-10-09,PENDING,EMEA,personal_transport,U4B-Managed-Centralized,paypal,14
2018-10-10,PENDING,APACX,personal_transport,U4B-Unmanaged,other,46
2018-10-10,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized,paypal,9
2018-10-11,PENDING,US & Canada,personal_transport,U4F,paypal,12
2018-10-12,APPLIED,LatAm,personal_transport,U4B-Managed-Decentralized,paypal,13
2018-10-13,DROPPED,LatAm,agora,Not_Avlbl,braintree,119
2018-10-13,VOIDED,LatAm,personal_transport,U4B-Managed-Decentralized,paypal,7
2018-07-02,APPLIED,US & Canada,personal_transport,U4B-Unmanaged,paypal,3069
2018-07-02,FAILED,US & Canada,personal_transport,Not_Avlbl,paypal,75
2018-07-10,DROPPED,US & Canada,agora,Not_Avlbl,other,4
2018-07-10,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,2385
2018-07-13,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Decentralized,braintree,772
2018-07-14,PENDING,EMEA,agora,U4B-Unmanaged,paypal,47
2018-07-17,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,paypal,2
2018-07-19,APPLIED,LatAm,personal_transport,U4F,braintree,20955
2018-07-24,UNAPPLIED,India SA,personal_transport,U4F,paytm,1
2018-07-26,PENDING,India SA,personal_transport,U4B-Managed-Decentralized,paytm,2148
2018-07-27,PENDING,EMEA,personal_transport,U4B-Unmanaged,braintree,16530
2018-07-29,PENDING,APACX,personal_transport,U4F,paypal,3
2018-08-02,APPLIED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,1805
2018-08-03,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,539
2018-08-04,PENDING,US & Canada,personal_transport,U4F,braintree,22381
2018-08-05,APPLIED,LatAm,personal_transport,U4B-Managed-Decentralized,braintree,189
2018-08-05,DROPPED,US & Canada,agora,Not_Avlbl,paypal,12
2018-08-06,VOIDED,LatAm,personal_transport,U4B-Managed-Decentralized,braintree,115
2018-08-08,DROPPED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,85
2018-08-15,PENDING,APACX,personal_transport,U4B-Managed-Decentralized,paypal,20
2018-08-17,FAILED,India SA,agora,U4B-Unmanaged,paytm,12
2018-08-18,DROPPED,US & Canada,personal_transport,Not_Avlbl,braintree,594
2018-08-20,UNAPPLIED,EMEA,personal_transport,U4B-Unmanaged,braintree,10537
2018-08-22,UNAPPLIED,APACX,personal_transport,U4F,paypal,1
2018-08-27,UNAPPLIED,EMEA,personal_transport,U4F,paypal,8
2018-08-29,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,28
2018-08-30,DROPPED,EMEA,agora,Not_Avlbl,braintree,252
2018-08-30,DROPPED,India SA,personal_transport,U4B-Unmanaged,paytm,113
2018-09-05,DROPPED,LatAm,agora,U4B-Unmanaged,paypal,2
2018-09-07,PENDING,APACX,personal_transport,U4B-Unmanaged,braintree,3483
2018-09-08,PENDING,India SA,personal_transport,U4B-Unmanaged,braintree,1078
2018-09-11,APPLIED,India SA,personal_transport,U4B-Managed-Decentralized,paytm,1947
2018-09-12,APPLIED,EMEA,personal_transport,U4B-Unmanaged,braintree,19248
2018-09-12,FAILED,EMEA,personal_transport,Not_Avlbl,braintree,35
2018-09-12,VOIDED,India SA,personal_transport,U4B-Managed-Decentralized,paytm,7
2018-09-13,VOIDED,EMEA,personal_transport,U4B-Unmanaged,braintree,3373
2018-09-15,PENDING,India SA,personal_transport,U4B-Managed-Decentralized,other,3
2018-09-15,VOIDED,APACX,personal_transport,U4F,paypal,18
2018-09-18,DROPPED,LatAm,personal_transport,U4B-Unmanaged,braintree,62
2018-09-19,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,other,3
2018-09-20,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,2190
2018-09-22,PENDING,LatAm,agora,Not_Avlbl,paypal,5868
2018-09-22,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,26
2018-10-04,UNAPPLIED,US & Canada,agora,Not_Avlbl,other,4876
2018-10-05,UNAPPLIED,LatAm,agora,U4B-Unmanaged,paypal,88
2018-10-06,APPLIED,US & Canada,agora,Not_Avlbl,paypal,52245
2018-10-07,VOIDED,US & Canada,agora,Not_Avlbl,paypal,257
2018-10-09,APPLIED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,4852
2018-10-10,PENDING,India SA,personal_transport,Not_Avlbl,paytm,316513
2018-07-01,APPLIED,APACX,agora,Not_Avlbl,paypal,20742
2018-07-01,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,1
2018-07-02,VOIDED,APACX,agora,Not_Avlbl,paypal,64
2018-07-02,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,6200
2018-07-03,PENDING,US & Canada,personal_transport,U4B-Unmanaged,paypal,3427
